user_id,recency,frequency,monetary,avg_txn,last_city,fraud_txns,income_band,age,R_score,F_score,M_score,RFM_score,cluster,persona
U05636,1,45,70005.51,1555.6779999999999,Hyderabad,0,high,37,5,4,3,12,3,At Risk
U05637,20,58,165915.62,2860.6141379310343,Chennai,1,high,49,2,5,5,12,3,At Risk
U05638,5,50,90917.36,1818.3472,Hyderabad,1,mid,46,4,5,3,12,3,At Risk
U05639,10,39,102088.52,2617.654358974359,Jaipur,1,low,36,3,2,4,9,1,Dormant
U05640,3,48,216536.65,4511.180208333333,Surat,2,high,48,5,5,5,15,2,Champions
U05641,2,42,49358.71,1175.2073809523808,Surat,0,low,50,5,3,2,10,3,At Risk
U05642,8,45,45405.479999999996,1009.0106666666666,Ahmedabad,0,low,46,4,4,1,9,3,At Risk
U05643,2,48,61456.12,1280.3358333333333,Jaipur,0,low,39,5,5,2,12,3,At Risk
U05644,25,40,178414.27,4460.35675,Hyderabad,1,high,49,2,2,5,9,4,Loyal Customers
U05645,9,38,41430.4,1090.2736842105264,Mumbai,0,low,42,4,2,1,7,1,Dormant
U05646,3,51,280787.53,5505.637843137255,Surat,2,high,54,5,5,5,15,2,Champions
U05647,8,43,46883.2,1090.306976744186,Bangalore,0,high,50,4,3,1,8,1,Dormant
U05648,9,38,43403.57,1142.1992105263157,Jaipur,0,low,45,4,2,1,7,1,Dormant
U05649,25,41,275097.26,6709.689268292683,Mumbai,3,low,46,2,3,5,10,4,Loyal Customers
U05650,18,51,67926.65,1331.8950980392156,Pune,0,low,35,2,5,3,10,3,At Risk
U05651,8,29,31808.42,1096.8420689655172,Delhi,0,mid,44,4,1,1,6,1,Dormant
U05652,35,36,113475.76,3152.104444444444,Surat,1,high,37,1,1,4,6,0,Occasional
U05653,2,44,58209.770000000004,1322.9493181818182,Chennai,0,mid,36,5,4,2,11,3,At Risk
U05654,40,43,60834.63,1414.7588372093023,Chennai,0,low,52,1,3,2,6,0,Occasional
U05655,32,41,59355.16,1447.6868292682927,Delhi,0,high,37,1,3,2,6,0,Occasional
U05656,19,49,73342.02,1496.775918367347,Mumbai,1,high,50,2,5,3,10,3,At Risk
U05657,7,41,74103.1,1807.3926829268294,Bangalore,1,high,46,4,3,3,10,3,At Risk
U05658,51,39,45965.66,1178.6066666666668,Mumbai,0,mid,45,1,2,1,4,0,Occasional
U05659,9,34,50498.05,1485.2367647058825,Hyderabad,0,mid,53,4,1,2,7,1,Dormant
U05660,13,34,35755.98,1051.6464705882354,Delhi,0,low,49,3,1,1,5,1,Dormant
U05661,14,29,173586.02000000002,5985.7248275862075,Surat,1,mid,38,3,1,5,9,4,Loyal Customers
U05662,8,46,349865.03,7605.761521739131,Mumbai,3,mid,39,4,4,5,13,2,Champions
U05663,15,52,72983.1,1403.521153846154,Ahmedabad,0,low,52,3,5,3,11,3,At Risk
U05664,16,44,43217.51,982.2161363636365,Bangalore,0,high,36,3,4,1,8,1,Dormant
U05665,11,40,57172.5,1429.3125,Hyderabad,0,low,55,3,2,2,7,1,Dormant
U05666,1,51,173723.63,3406.3456862745097,Kolkata,1,mid,46,5,5,5,15,2,Champions
U05667,15,44,47276.42,1074.4640909090908,Bangalore,0,low,36,3,4,1,8,1,Dormant
U05668,16,44,41403.28,940.9836363636364,Ahmedabad,0,high,27,3,4,1,8,1,Dormant
U05669,1,32,179800.61,5618.7690625,Kolkata,1,mid,25,5,1,5,11,4,Loyal Customers
U05670,5,44,113773.98000000001,2585.772272727273,Kolkata,1,mid,55,4,4,4,12,3,At Risk
U05671,19,44,54942.48,1248.6927272727273,Pune,0,mid,31,2,4,2,8,1,Dormant
U05672,1,47,181396.71,3859.504468085106,Bangalore,1,mid,49,5,4,5,14,2,Champions
U05673,9,34,305245.56,8977.810588235294,Delhi,3,mid,36,4,1,5,10,4,Loyal Customers
U05674,38,40,36914.27,922.8567499999999,Delhi,0,high,32,1,2,1,4,0,Occasional
U05675,4,40,73158.07,1828.9517500000002,Ahmedabad,1,low,36,5,2,3,10,1,Dormant
U05676,13,35,153089.6,4373.988571428572,Ahmedabad,1,high,25,3,1,4,8,4,Loyal Customers
U05677,25,45,51989.090000000004,1155.313111111111,Mumbai,0,high,40,2,4,2,8,1,Dormant
U05678,10,37,158048.38,4271.577837837838,Mumbai,1,low,49,3,2,4,9,4,Loyal Customers
U05679,5,41,66750.48,1628.060487804878,Bangalore,1,low,23,4,3,3,10,3,At Risk
U05680,27,47,45257.409999999996,962.9236170212765,Chennai,0,low,26,2,4,1,7,1,Dormant
U05681,14,52,304553.52,5856.798461538462,Hyderabad,2,low,39,3,5,5,13,2,Champions
U05682,57,38,55818.54,1468.908947368421,Hyderabad,0,mid,29,1,2,2,5,0,Occasional
U05683,14,40,265336.83,6633.42075,Ahmedabad,3,high,45,3,2,5,10,4,Loyal Customers
U05684,2,49,73848.93,1507.121020408163,Hyderabad,0,high,31,5,5,3,13,3,At Risk
U05685,2,41,146548.1,3574.3439024390245,Surat,1,low,37,5,3,4,12,4,Loyal Customers
U05686,22,38,40972.05,1078.2118421052633,Pune,0,mid,32,2,2,1,5,1,Dormant
U05687,36,48,139429.21,2904.775208333333,Jaipur,2,high,23,1,5,4,10,3,At Risk
U05688,5,50,47815.5,956.31,Surat,0,mid,25,4,5,1,10,3,At Risk
U05689,2,33,23116.85,700.510606060606,Kolkata,0,low,32,5,1,1,7,1,Dormant
U05690,2,46,53626.09,1165.7845652173912,Delhi,0,low,31,5,4,2,11,3,At Risk
U05691,20,38,123608.35999999999,3252.851578947368,Bangalore,1,high,45,2,2,4,8,4,Loyal Customers
U05692,55,53,173421.1,3272.0962264150944,Chennai,1,low,51,1,5,5,11,2,Champions
U05693,13,46,48550.06,1055.4360869565216,Ahmedabad,0,high,33,3,4,1,8,3,At Risk
U05694,6,37,49780.05,1345.4067567567567,Ahmedabad,0,low,37,4,2,2,8,1,Dormant
U05695,9,45,137708.91,3060.198,Delhi,2,low,24,4,4,4,12,3,At Risk
U05696,44,33,69571.33,2108.2221212121212,Bangalore,1,low,30,1,1,3,5,0,Occasional
U05697,9,48,146268.22,3047.2545833333334,Kolkata,1,high,51,4,5,4,13,3,At Risk
U05698,1,40,36836.5,920.9125,Hyderabad,0,high,47,5,2,1,8,1,Dormant
U05699,38,29,26713.48,921.1544827586207,Hyderabad,0,high,47,1,1,1,3,0,Occasional
U05700,38,30,29811.43,993.7143333333333,Pune,0,mid,55,1,1,1,3,0,Occasional
U05701,29,39,166365.61000000002,4265.784871794872,Chennai,1,mid,47,1,2,5,8,4,Loyal Customers
U05702,9,51,192960.34999999998,3783.5362745098037,Pune,1,low,48,4,5,5,14,2,Champions
U05703,16,30,30246.21,1008.207,Bangalore,0,low,53,3,1,1,5,1,Dormant
U05704,8,45,62555.45,1390.121111111111,Ahmedabad,1,low,35,4,4,2,10,3,At Risk
U05705,20,47,60194.12,1280.7259574468085,Surat,0,mid,45,2,4,2,8,3,At Risk
U05706,8,45,38992.09,866.4908888888888,Mumbai,0,mid,48,4,4,1,9,3,At Risk
U05707,10,47,67319.25,1432.3244680851064,Pune,0,mid,41,3,4,3,10,3,At Risk
U05708,43,45,43879.4,975.0977777777778,Jaipur,0,mid,42,1,4,1,6,0,Occasional
U05709,11,40,202226.66000000003,5055.666500000001,Bangalore,1,low,23,3,2,5,10,4,Loyal Customers
U05710,9,57,88216.59,1547.6594736842105,Bangalore,0,mid,31,4,5,3,12,3,At Risk
U05711,10,50,44678.64,893.5728,Chennai,0,high,30,3,5,1,9,3,At Risk
U05712,14,31,44987.71,1451.2164516129033,Delhi,0,low,47,3,1,1,5,1,Dormant
U05713,9,49,87672.26,1789.2297959183672,Chennai,0,low,23,4,5,3,12,3,At Risk
U05714,9,38,50197.81,1320.995,Kolkata,0,mid,38,4,2,2,8,1,Dormant
U05715,11,46,59655.95,1296.8684782608696,Delhi,0,high,51,3,4,2,9,3,At Risk
U05716,44,45,174420.15,3876.003333333333,Hyderabad,1,low,45,1,4,5,10,4,Loyal Customers
U05717,5,49,92289.06,1883.4502040816326,Chennai,1,mid,30,4,5,3,12,3,At Risk
U05718,39,46,45443.84,987.9095652173912,Kolkata,0,low,37,1,4,1,6,0,Occasional
U05719,20,39,40193.38,1030.5994871794871,Pune,0,mid,40,2,2,1,5,1,Dormant
U05720,8,46,52769.72,1147.1678260869564,Pune,0,mid,44,4,4,2,10,3,At Risk
U05721,4,35,33365.74,953.3068571428571,Pune,0,low,49,5,1,1,7,1,Dormant
U05722,10,46,78908.24,1715.3965217391305,Kolkata,0,mid,40,3,4,3,10,3,At Risk
U05723,20,59,100920.43,1710.5157627118642,Bangalore,0,low,52,2,5,4,11,3,At Risk
U05724,27,32,34533.46,1079.170625,Delhi,0,mid,26,2,1,1,4,1,Dormant
U05725,19,41,82277.75,2006.7743902439024,Jaipur,1,mid,34,2,3,3,8,1,Dormant
U05726,44,37,57293.72,1548.478918918919,Ahmedabad,0,low,32,1,2,2,5,0,Occasional
U05727,14,43,176512.94,4104.952093023256,Jaipur,2,high,31,3,3,5,11,4,Loyal Customers
U05728,1,37,47924.22,1295.249189189189,Kolkata,0,low,39,5,2,1,8,1,Dormant
U05729,17,40,162042.22999999998,4051.0557499999995,Chennai,1,low,54,2,2,4,8,4,Loyal Customers
U05730,40,47,75911.95,1615.1478723404255,Hyderabad,1,low,45,1,4,3,8,0,Occasional
U05731,21,44,46109.67,1047.9470454545453,Ahmedabad,0,mid,47,2,4,1,7,1,Dormant
U05732,8,50,65364.7,1307.2939999999999,Hyderabad,0,mid,51,4,5,3,12,3,At Risk
U05733,50,42,59274.23,1411.2911904761906,Chennai,0,mid,42,1,3,2,6,0,Occasional
U05734,17,39,55268.86,1417.1502564102564,Surat,0,high,25,2,2,2,6,1,Dormant
U05735,29,54,93455.18000000001,1730.6514814814816,Hyderabad,0,mid,29,1,5,3,9,3,At Risk
U05736,5,31,89801.48000000001,2896.821935483871,Chennai,1,high,49,4,1,3,8,1,Dormant
U05737,55,34,176902.74000000002,5203.021764705883,Chennai,1,low,54,1,1,5,7,4,Loyal Customers
U05738,11,33,41517.76,1258.1139393939395,Ahmedabad,0,mid,46,3,1,1,5,1,Dormant
U05739,7,34,34038.67,1001.1373529411765,Delhi,0,low,39,4,1,1,6,1,Dormant
U05740,20,41,166935.42,4071.595609756098,Jaipur,1,low,34,2,3,5,10,4,Loyal Customers
U05741,3,51,208159.69,4081.562549019608,Surat,1,mid,46,5,5,5,15,2,Champions
U05742,8,43,93558.20999999999,2175.7723255813953,Pune,1,low,36,4,3,3,10,3,At Risk
U05743,26,43,92172.21,2143.5397674418605,Mumbai,1,low,41,2,3,3,8,1,Dormant
U05744,1,47,109796.06,2336.0863829787236,Bangalore,0,mid,34,5,4,4,13,3,At Risk
U05745,1,51,172675.06,3385.785490196078,Ahmedabad,1,mid,34,5,5,5,15,2,Champions
U05746,10,35,121601.62999999999,3474.3322857142853,Ahmedabad,1,high,49,3,1,4,8,4,Loyal Customers
U05747,1,29,315242.41000000003,10870.427931034485,Mumbai,2,low,38,5,1,5,11,4,Loyal Customers
U05748,21,29,28990.08,999.6579310344828,Surat,0,low,26,2,1,1,4,1,Dormant
U05749,66,32,45029.67,1407.1771875,Chennai,0,high,38,1,1,1,3,0,Occasional
U05750,3,40,170556.69,4263.91725,Delhi,1,low,26,5,2,5,12,4,Loyal Customers
U05751,41,42,43372.9,1032.6880952380952,Bangalore,0,high,32,1,3,1,5,0,Occasional
U05752,6,56,176966.32,3160.112857142857,Bangalore,1,low,29,4,5,5,14,2,Champions
U05753,37,40,38648.62,966.2155,Ahmedabad,0,high,43,1,2,1,4,0,Occasional
U05754,8,42,61665.75,1468.232142857143,Jaipur,0,mid,52,4,3,2,9,1,Dormant
U05755,2,43,177129.41999999998,4119.288837209302,Surat,2,high,43,5,3,5,13,2,Champions
U05756,24,39,49512.97,1269.5633333333333,Kolkata,0,low,55,2,2,2,6,1,Dormant
U05757,9,46,57965.97,1260.1297826086957,Kolkata,0,high,55,4,4,2,10,3,At Risk
U05758,9,57,170600.63,2992.99350877193,Bangalore,1,low,37,4,5,5,14,2,Champions
U05759,7,35,156145.99,4461.313999999999,Hyderabad,1,mid,49,4,1,4,9,4,Loyal Customers
U05760,11,47,121584.29,2586.8997872340424,Surat,1,high,43,3,4,4,11,3,At Risk
U05761,51,39,56828.74,1457.1471794871795,Kolkata,0,high,53,1,2,2,5,0,Occasional
U05762,20,41,49858.88,1216.070243902439,Delhi,0,high,25,2,3,2,7,1,Dormant
U05763,22,32,70083.34,2190.104375,Hyderabad,0,low,38,2,1,3,6,1,Dormant
U05764,56,36,127988.78,3555.2438888888887,Bangalore,1,low,36,1,1,4,6,0,Occasional
U05765,88,34,306270.01999999996,9007.941764705882,Jaipur,2,low,51,1,1,5,7,4,Loyal Customers
U05766,24,39,47551.25,1219.2628205128206,Ahmedabad,0,mid,54,2,2,1,5,1,Dormant
U05767,5,48,128507.26000000001,2677.2345833333334,Ahmedabad,1,mid,47,4,5,4,13,3,At Risk
U05768,12,48,56466.86,1176.3929166666667,Mumbai,0,mid,43,3,5,2,10,3,At Risk
U05769,84,38,175265.11000000002,4612.239736842105,Jaipur,1,low,37,1,2,5,8,0,Occasional
U05770,7,41,155607.7,3795.309756097561,Mumbai,1,high,52,4,3,4,11,4,Loyal Customers
U05771,6,36,187762.53999999998,5215.626111111111,Chennai,1,low,42,4,1,5,10,4,Loyal Customers
U05772,7,40,87888.44,2197.2110000000002,Surat,1,mid,47,4,2,3,9,1,Dormant
U05773,44,49,185737.48999999996,3790.5610204081627,Pune,1,mid,48,1,5,5,11,2,Champions
U05774,42,36,33890.33,941.3980555555556,Delhi,0,mid,43,1,1,1,3,0,Occasional
U05775,17,49,56949.409999999996,1162.232857142857,Chennai,0,low,41,2,5,2,9,3,At Risk
U05776,4,46,45266.51,984.0545652173913,Mumbai,0,mid,53,5,4,1,10,3,At Risk
U05777,6,41,117461.21999999999,2864.9078048780484,Pune,1,mid,35,4,3,4,11,3,At Risk
U05778,34,45,137696.71,3059.9268888888887,Mumbai,1,mid,37,1,4,4,9,4,Loyal Customers
U05779,3,44,52529.22,1193.8459090909091,Hyderabad,0,mid,32,5,4,2,11,3,At Risk
U05780,2,42,275769.5,6565.940476190476,Hyderabad,2,high,42,5,3,5,13,2,Champions
U05781,24,42,61046.78,1453.4947619047618,Pune,0,low,27,2,3,2,7,1,Dormant
U05782,31,45,88989.39,1977.542,Chennai,1,high,27,1,4,3,8,3,At Risk
U05783,9,53,54486.48,1028.0467924528302,Hyderabad,0,high,31,4,5,2,11,3,At Risk
U05784,21,54,68870.48,1275.3792592592592,Chennai,0,low,53,2,5,3,10,3,At Risk
U05785,27,43,42124.090000000004,979.6300000000001,Surat,0,low,25,2,3,1,6,1,Dormant
U05786,22,44,211597.5,4809.034090909091,Kolkata,2,low,33,2,4,5,11,4,Loyal Customers
U05787,17,40,81277.84,2031.946,Kolkata,0,mid,40,2,2,3,7,1,Dormant
U05788,19,37,103357.31,2793.440810810811,Bangalore,1,low,27,2,2,4,8,1,Dormant
U05789,6,47,35969.66,765.3119148936171,Kolkata,0,mid,41,4,4,1,9,3,At Risk
U05790,22,53,58949.66,1112.2577358490566,Mumbai,0,high,24,2,5,2,9,3,At Risk
U05791,20,42,126998.7,3023.7785714285715,Hyderabad,2,high,24,2,3,4,9,4,Loyal Customers
U05792,15,32,48581.92,1518.185,Ahmedabad,0,low,34,3,1,1,5,1,Dormant
U05793,23,49,72154.21,1472.5348979591838,Ahmedabad,1,low,53,2,5,3,10,3,At Risk
U05794,34,39,64124.0,1644.2051282051282,Hyderabad,0,high,40,1,2,3,6,0,Occasional
U05795,5,40,38822.5,970.5625,Chennai,0,high,26,4,2,1,7,1,Dormant
U05796,16,42,160395.61,3818.943095238095,Ahmedabad,1,low,30,3,3,4,10,4,Loyal Customers
U05797,14,46,104861.22,2279.5917391304347,Ahmedabad,1,low,38,3,4,4,11,3,At Risk
U05798,40,49,45853.590000000004,935.7875510204083,Chennai,0,mid,28,1,5,1,7,0,Occasional
U05799,13,41,273600.36,6673.179512195122,Jaipur,2,high,36,3,3,5,11,2,Champions
U05800,16,41,50890.43,1241.23,Chennai,0,mid,24,3,3,2,8,1,Dormant
U05801,1,31,86476.22,2789.5554838709677,Mumbai,1,high,32,5,1,3,9,1,Dormant
U05802,27,37,221209.66,5978.639459459459,Pune,2,mid,50,2,2,5,9,4,Loyal Customers
U05803,14,51,52855.049999999996,1036.3735294117646,Mumbai,0,mid,41,3,5,2,10,3,At Risk
U05804,6,42,63604.06,1514.3823809523808,Mumbai,0,low,48,4,3,3,10,3,At Risk
U05805,21,61,196092.80000000002,3214.636065573771,Hyderabad,1,low,42,2,5,5,12,2,Champions
U05806,21,44,160907.84,3656.9963636363636,Surat,1,low,51,2,4,4,10,4,Loyal Customers
U05807,33,50,260498.84,5209.9768,Kolkata,3,low,24,1,5,5,11,2,Champions
U05808,26,36,195242.72,5423.408888888889,Hyderabad,1,low,29,2,1,5,8,4,Loyal Customers
U05809,38,45,306133.85,6802.974444444444,Kolkata,3,low,50,1,4,5,10,2,Champions
U05810,26,47,193644.44000000003,4120.094468085107,Ahmedabad,1,mid,26,2,4,5,11,2,Champions
U05811,52,43,84031.18000000001,1954.2134883720933,Kolkata,1,high,42,1,3,3,7,0,Occasional
U05812,9,41,42104.18,1026.9312195121952,Pune,0,mid,52,4,3,1,8,1,Dormant
U05813,24,49,124848.78,2547.9342857142856,Jaipur,1,high,29,2,5,4,11,3,At Risk
U05814,14,48,58595.57,1220.7410416666667,Delhi,0,high,41,3,5,2,10,3,At Risk
U05815,4,51,123934.04000000001,2430.079215686275,Kolkata,1,high,52,5,5,4,14,3,At Risk
U05816,11,46,288302.8,6267.452173913043,Mumbai,2,low,45,3,4,5,12,2,Champions
U05817,5,57,99425.09,1744.2998245614035,Hyderabad,0,mid,34,4,5,4,13,3,At Risk
U05818,12,41,45749.95,1115.8524390243902,Hyderabad,0,low,25,3,3,1,7,1,Dormant
U05819,22,47,309764.95,6590.743617021277,Surat,2,low,46,2,4,5,11,2,Champions
U05820,21,53,80229.82,1513.7701886792454,Kolkata,0,high,51,2,5,3,10,3,At Risk
U05821,1,39,44751.7,1147.479487179487,Mumbai,0,mid,42,5,2,1,8,1,Dormant
U05822,17,47,54442.03,1158.3410638297871,Mumbai,0,high,42,2,4,2,8,3,At Risk
U05823,19,45,49831.56,1107.368,Pune,0,high,42,2,4,2,8,1,Dormant
U05824,9,45,46489.12,1033.0915555555557,Ahmedabad,0,low,22,4,4,1,9,3,At Risk
U05825,29,45,30932.78,687.3951111111111,Ahmedabad,0,low,48,1,4,1,6,1,Dormant
U05826,74,34,235863.37000000002,6937.1579411764715,Ahmedabad,2,low,43,1,1,5,7,4,Loyal Customers
U05827,30,36,35955.73,998.7702777777779,Ahmedabad,0,low,30,1,1,1,3,0,Occasional
U05828,14,45,65632.22,1458.4937777777777,Surat,0,mid,53,3,4,3,10,3,At Risk
U05829,1,43,59190.73,1376.5286046511628,Jaipur,0,mid,33,5,3,2,10,3,At Risk
U05830,21,35,52151.409999999996,1490.0402857142856,Mumbai,0,high,22,2,1,2,5,1,Dormant
U05831,3,38,160731.9,4229.786842105263,Bangalore,1,high,43,5,2,4,11,4,Loyal Customers
U05832,64,46,89330.09999999999,1941.9586956521737,Hyderabad,1,low,43,1,4,3,8,0,Occasional
U05833,33,44,45029.99,1023.4088636363635,Kolkata,0,high,52,1,4,1,6,0,Occasional
U05834,2,54,280116.75,5187.347222222223,Delhi,3,low,35,5,5,5,15,2,Champions
U05835,19,42,310210.12,7385.955238095238,Chennai,3,mid,54,2,3,5,10,2,Champions
U05836,33,54,100855.63,1867.696851851852,Bangalore,0,high,47,1,5,4,10,3,At Risk
U05837,2,51,65014.16,1274.7874509803921,Surat,0,mid,34,5,5,3,13,3,At Risk
U05838,33,41,179433.72,4376.432195121951,Hyderabad,1,high,51,1,3,5,9,4,Loyal Customers
U05839,13,38,49071.07,1291.3439473684211,Chennai,0,high,40,3,2,2,7,1,Dormant
U05840,4,41,65245.549999999996,1591.3548780487804,Bangalore,0,mid,24,5,3,3,11,3,At Risk
U05841,19,42,77711.07,1850.2635714285716,Jaipur,1,mid,23,2,3,3,8,1,Dormant
U05842,38,36,66909.83,1858.606388888889,Bangalore,0,mid,26,1,1,3,5,0,Occasional
U05843,4,34,42205.3,1241.3323529411766,Chennai,0,high,51,5,1,1,7,1,Dormant
U05844,17,45,58273.7,1294.971111111111,Ahmedabad,0,mid,36,2,4,2,8,1,Dormant
U05845,16,37,39085.090000000004,1056.353783783784,Mumbai,0,mid,36,3,2,1,6,1,Dormant
U05846,19,39,167148.98,4285.871282051282,Jaipur,1,high,41,2,2,5,9,4,Loyal Customers
U05847,31,41,159635.71,3893.553902439024,Ahmedabad,1,high,36,1,3,4,8,4,Loyal Customers
U05848,68,40,71732.55,1793.31375,Ahmedabad,0,mid,38,1,2,3,6,0,Occasional
U05849,5,39,106591.75,2733.121794871795,Ahmedabad,1,high,22,4,2,4,10,1,Dormant
U05850,57,32,63383.82,1980.744375,Bangalore,0,low,24,1,1,3,5,0,Occasional
U05851,15,48,48777.020000000004,1016.1879166666668,Ahmedabad,0,mid,37,3,5,2,10,3,At Risk
U05852,8,45,231275.51,5139.455777777778,Mumbai,3,low,49,4,4,5,13,2,Champions
U05853,12,44,71296.92,1620.3845454545453,Ahmedabad,0,high,39,3,4,3,10,3,At Risk
U05854,12,37,164064.01,4434.162432432433,Jaipur,1,low,48,3,2,4,9,4,Loyal Customers
U05855,14,47,220719.48,4696.159148936171,Bangalore,2,high,41,3,4,5,12,2,Champions
U05856,2,30,36738.79,1224.6263333333334,Bangalore,0,high,53,5,1,1,7,1,Dormant
U05857,12,39,303227.19,7775.056153846154,Ahmedabad,2,low,40,3,2,5,10,2,Champions
U05858,7,49,104852.13,2139.839387755102,Bangalore,1,high,46,4,5,4,13,3,At Risk
U05859,20,44,59505.44,1352.3963636363637,Ahmedabad,0,high,33,2,4,2,8,1,Dormant
U05860,4,41,58437.06,1425.2941463414634,Mumbai,0,high,22,5,3,2,10,3,At Risk
U05861,27,53,89471.48,1688.1411320754717,Ahmedabad,1,mid,27,2,5,3,10,3,At Risk
U05862,16,51,201788.42,3956.63568627451,Chennai,1,low,52,3,5,5,13,2,Champions
U05863,17,34,88502.43,2603.0126470588234,Ahmedabad,1,high,30,2,1,3,6,1,Dormant
U05864,5,41,55811.86,1361.2648780487805,Chennai,0,high,32,4,3,2,9,1,Dormant
U05865,36,53,55999.409999999996,1056.5926415094339,Delhi,0,mid,38,1,5,2,8,3,At Risk
U05866,5,45,56346.54,1252.1453333333334,Ahmedabad,0,low,49,4,4,2,10,3,At Risk
U05867,28,37,81697.5,2208.0405405405404,Jaipur,1,low,45,2,2,3,7,1,Dormant
U05868,31,50,328199.38,6563.9876,Chennai,2,high,41,1,5,5,11,2,Champions
U05869,2,29,132835.03,4580.518275862069,Ahmedabad,1,low,26,5,1,4,10,4,Loyal Customers
U05870,2,41,47650.42,1162.2053658536586,Ahmedabad,0,low,29,5,3,1,9,1,Dormant
U05871,16,44,66614.3,1513.9613636363638,Ahmedabad,0,mid,26,3,4,3,10,3,At Risk
U05872,23,42,102918.45,2450.4392857142857,Ahmedabad,1,mid,29,2,3,4,9,3,At Risk
U05873,13,55,61976.19,1126.8398181818181,Hyderabad,0,high,29,3,5,2,10,3,At Risk
U05874,68,44,150351.66,3417.083181818182,Hyderabad,1,high,51,1,4,4,9,0,Occasional
U05875,31,43,100667.34,2341.100930232558,Delhi,1,high,52,1,3,4,8,1,Dormant
U05876,57,50,69355.12,1387.1024,Mumbai,0,low,39,1,5,3,9,0,Occasional
U05877,36,48,171367.1,3570.147916666667,Delhi,1,mid,27,1,5,5,11,4,Loyal Customers
U05878,82,37,97621.83,2638.427837837838,Chennai,1,low,46,1,2,4,7,0,Occasional
U05879,18,40,60769.93,1519.24825,Surat,0,high,38,2,2,2,6,1,Dormant
U05880,3,55,61383.85,1116.07,Chennai,0,low,27,5,5,2,12,3,At Risk
U05881,5,34,51812.33,1523.8920588235294,Bangalore,0,mid,31,4,1,2,7,1,Dormant
U05882,93,35,243334.37,6952.4105714285715,Jaipur,2,high,55,1,1,5,7,4,Loyal Customers
U05883,3,42,55017.11,1309.9311904761905,Bangalore,0,mid,34,5,3,2,10,3,At Risk
U05884,21,26,290069.78,11156.53,Surat,2,mid,23,2,1,5,8,4,Loyal Customers
U05885,4,43,42854.78,996.6227906976744,Mumbai,0,low,49,5,3,1,9,1,Dormant
U05886,1,44,51423.46,1168.715,Kolkata,0,low,47,5,4,2,11,3,At Risk
U05887,13,37,190092.92,5137.6464864864865,Bangalore,1,high,34,3,2,5,10,4,Loyal Customers
U05888,28,39,102260.87,2622.0735897435898,Pune,1,high,26,2,2,4,8,1,Dormant
U05889,82,37,140205.78999999998,3789.345675675675,Surat,1,high,53,1,2,4,7,0,Occasional
U05890,4,54,237595.71,4399.920555555555,Chennai,2,mid,46,5,5,5,15,2,Champions
U05891,3,50,100702.27,2014.0454,Pune,2,low,34,5,5,4,14,3,At Risk
U05892,11,52,228334.53,4391.048653846154,Jaipur,1,low,50,3,5,5,13,2,Champions
U05893,24,34,180664.2,5313.652941176471,Ahmedabad,1,low,44,2,1,5,8,4,Loyal Customers
U05894,38,42,161167.1,3837.3119047619048,Mumbai,1,mid,43,1,3,4,8,4,Loyal Customers
U05895,32,31,38763.74,1250.4432258064514,Delhi,0,mid,42,1,1,1,3,0,Occasional
U05896,27,43,79929.47,1858.8248837209303,Kolkata,1,low,30,2,3,3,8,1,Dormant
U05897,4,53,207960.45,3923.782075471698,Jaipur,1,high,55,5,5,5,15,2,Champions
U05898,7,44,182471.7,4147.084090909091,Bangalore,1,mid,30,4,4,5,13,2,Champions
U05899,53,51,126817.22,2486.612156862745,Pune,1,low,43,1,5,4,10,3,At Risk
U05900,26,44,117377.84,2667.6781818181817,Bangalore,1,high,24,2,4,4,10,3,At Risk
U05901,20,42,70335.62,1674.657619047619,Mumbai,0,mid,37,2,3,3,8,1,Dormant
U05902,12,37,47822.04,1292.4875675675676,Pune,0,mid,49,3,2,1,6,1,Dormant
U05903,1,36,76162.6,2115.6277777777777,Jaipur,0,low,28,5,1,3,9,1,Dormant
U05904,13,42,105384.75,2509.160714285714,Mumbai,1,high,30,3,3,4,10,3,At Risk
U05905,1,40,36708.27,917.7067499999999,Ahmedabad,0,low,46,5,2,1,8,1,Dormant
U05906,24,48,88036.36,1834.0908333333334,Hyderabad,1,mid,43,2,5,3,10,3,At Risk
U05907,26,49,149483.22,3050.6779591836735,Chennai,1,mid,55,2,5,4,11,3,At Risk
U05908,31,49,63423.6,1294.3591836734693,Surat,1,mid,53,1,5,3,9,3,At Risk
U05909,58,33,36964.81,1120.1457575757574,Jaipur,0,low,48,1,1,1,3,0,Occasional
U05910,5,56,126661.58,2261.8139285714287,Bangalore,1,mid,40,4,5,4,13,3,At Risk
U05911,7,37,115025.64,3108.801081081081,Surat,1,low,27,4,2,4,10,4,Loyal Customers
U05912,9,41,156573.88,3818.8751219512196,Surat,1,mid,28,4,3,4,11,4,Loyal Customers
U05913,11,36,157292.91,4369.2475,Surat,2,mid,28,3,1,4,8,4,Loyal Customers
U05914,16,39,56888.61,1458.6823076923076,Ahmedabad,0,low,42,3,2,2,7,1,Dormant
U05915,1,38,52470.16,1380.7936842105264,Kolkata,0,high,35,5,2,2,9,1,Dormant
U05916,29,44,230039.08000000002,5228.16090909091,Hyderabad,4,low,36,1,4,5,10,4,Loyal Customers
U05917,18,37,73897.44,1997.2281081081082,Chennai,0,high,41,2,2,3,7,1,Dormant
U05918,15,40,66656.11,1666.40275,Bangalore,0,high,27,3,2,3,8,1,Dormant
